seed,beta,duration,heartbeats_sent,heartbeats_delivered,false_elections,safety_violations,availability
29,0.45,10.0,716,548,0,165,1.0
29,0.5,10.0,696,514,0,148,1.0
29,0.55,10.0,672,480,0,142,1.0
29,0.6000000000000001,10.0,640,444,1,136,0.179050867378155
29,0.65,10.0,608,410,1,120,0.15992467313452985
29,0.7000000000000001,10.0,572,374,1,123,0.14841376487525326
29,0.75,10.0,532,337,4,104,0.1380081226824419
29,0.8,10.0,480,297,4,85,0.1303966841008748
29,0.8500000000000001,10.0,424,254,4,69,0.12209771311945727
29,0.9,10.0,352,205,4,55,0.11531784843547876
30,0.0,10.0,804,715,0,192,1.0
30,0.05,10.0,800,754,0,289,1.0
30,0.1,10.0,800,791,0,272,1.0
30,0.15000000000000002,10.0,792,763,0,219,1.0
30,0.2,10.0,784,726,0,186,1.0
30,0.25,10.0,776,688,0,182,1.0
30,0.30000000000000004,10.0,764,652,0,189,1.0
30,0.35000000000000003,10.0,752,617,0,185,1.0
30,0.4,10.0,736,582,0,179,1.0
30,0.45,10.0,716,548,0,148,1.0
30,0.5,10.0,696,514,0,136,1.0
30,0.55,10.0,672,480,0,139,1.0
30,0.6000000000000001,10.0,644,446,1,134,0.17900023788442831
30,0.65,10.0,608,410,1,139,0.1599228249811553
30,0.7000000000000001,10.0,572,374,1,107,0.14841344194245
30,0.75,10.0,532,337,4,91,0.13800535898353572
30,0.8,10.0,484,298,4,87,0.13037998631621706
30,0.8500000000000001,10.0,424,254,4,68,0.12209372135741892
30,0.9,10.0,352,205,4,53,0.11531744141128719
31,0.0,10.0,800,714,0,196,1.0
31,0.05,10.0,800,754,0,326,1.0
31,0.1,10.0,796,790,0,285,1.0
31,0.15000000000000002,10.0,792,763,0,194,1.0
31,0.2,10.0,784,726,0,174,1.0
31,0.25,10.0,776,688,0,192,1.0
31,0.30000000000000004,10.0,764,652,0,188,1.0
31,0.35000000000000003,10.0,752,617,0,187,1.0
31,0.4,10.0,736,582,0,175,1.0
31,0.45,10.0,716,548,0,152,1.0
31,0.5,10.0,696,514,0,162,1.0
31,0.55,10.0,672,480,0,141,1.0
31,0.6000000000000001,10.0,640,444,1,142,0.1790609199636375
31,0.65,10.0,608,410,1,114,0.1599231734007318
31,0.7000000000000001,10.0,572,374,1,122,0.14841296570665763
31,0.75,10.0,532,337,4,107,0.1380089384132166
31,0.8,10.0,480,297,4,93,0.13036307126102487
31,0.8500000000000001,10.0,424,254,4,71,0.12209772823002718
31,0.9,10.0,352,205,4,64,0.11531700205167061
32,0.0,10.0,800,714,0,194,1.0
32,0.05,10.0,800,754,0,328,1.0
32,0.1,10.0,796,790,0,260,1.0
32,0.15000000000000002,10.0,792,763,0,203,1.0
32,0.2,10.0,784,726,0,187,1.0
32,0.25,10.0,776,688,0,194,1.0
32,0.30000000000000004,10.0,764,652,0,189,1.0
32,0.35000000000000003,10.0,752,617,0,182,1.0
32,0.4,10.0,736,582,0,164,1.0
32,0.45,10.0,716,548,0,139,1.0
32,0.5,10.0,696,514,0,159,1.0
32,0.55,10.0,672,480,0,138,1.0
32,0.6000000000000001,10.0,640,444,1,117,0.17898109295974485
32,0.65,10.0,608,410,1,141,0.15991652894735575
32,0.7000000000000001,10.0,572,374,1,125,0.14840593750773812
32,0.75,10.0,532,337,4,103,0.13800242308492816
32,0.8,10.0,480,297,4,87,0.1303483123386554
32,0.8500000000000001,10.0,424,254,4,72,0.12209095909064194
32,0.9,10.0,352,205,4,66,0.11531559379059375
33,0.0,10.0,804,714,0,203,1.0
33,0.05,10.0,800,754,0,307,1.0
33,0.1,10.0,800,791,0,246,1.0
33,0.15000000000000002,10.0,792,763,0,211,1.0
33,0.2,10.0,784,726,0,181,1.0
33,0.25,10.0,776,688,0,192,1.0
33,0.30000000000000004,10.0,764,652,0,192,1.0
33,0.35000000000000003,10.0,752,617,0,173,1.0
33,0.4,10.0,736,582,0,174,1.0
33,0.45,10.0,716,548,0,153,1.0
33,0.5,10.0,696,514,0,148,1.0
33,0.55,10.0,672,480,0,136,1.0
33,0.6000000000000001,10.0,644,446,1,153,0.1789599160634474
33,0.65,10.0,608,410,1,115,0.15991488071364057
33,0.7000000000000001,10.0,572,374,1,106,0.148400984199214
33,0.75,10.0,532,337,4,96,0.13799961339006772
33,0.8,10.0,484,298,4,80,0.13034681801132897
33,0.8500000000000001,10.0,424,254,4,73,0.12209184631664005
33,0.9,10.0,352,205,4,82,0.11531515212004317
34,0.0,10.0,800,714,0,210,1.0
34,0.05,10.0,800,754,0,299,1.0
34,0.1,10.0,796,790,0,261,1.0
34,0.15000000000000002,10.0,792,763,0,220,1.0
34,0.2,10.0,784,726,0,179,1.0
34,0.25,10.0,776,688,0,185,1.0
34,0.30000000000000004,10.0,764,652,0,197,1.0
34,0.35000000000000003,10.0,752,617,0,180,1.0
34,0.4,10.0,736,582,0,167,1.0
34,0.45,10.0,716,548,0,173,1.0
34,0.5,10.0,696,514,0,154,1.0
34,0.55,10.0,672,480,0,139,1.0
34,0.6000000000000001,10.0,640,445,1,143,0.17896202383616155
34,0.65,10.0,608,410,1,125,0.1599101342656819
34,0.7000000000000001,10.0,572,374,1,126,0.14840042238473927
34,0.75,10.0,532,337,4,89,0.1380030453182014
34,0.8,10.0,484,298,4,98,0.1303489241908421
34,0.8500000000000001,10.0,424,254,4,76,0.12209104241014246
34,0.9,10.0,352,205,4,63,0.11531485278061271
35,0.0,10.0,804,715,0,203,1.0
35,0.05,10.0,800,754,0,313,1.0
35,0.1,10.0,800,791,0,267,1.0
35,0.15000000000000002,10.0,792,763,0,215,1.0
35,0.2,10.0,784,726,0,169,1.0
35,0.25,10.0,776,688,0,193,1.0
35,0.30000000000000004,10.0,764,652,0,165,1.0
35,0.35000000000000003,10.0,752,617,0,169,1.0
35,0.4,10.0,736,582,0,172,1.0
35,0.45,10.0,716,548,0,146,1.0
35,0.5,10.0,696,514,0,139,1.0
35,0.55,10.0,672,480,0,141,1.0
35,0.6000000000000001,10.0,644,446,1,141,0.1790275390271443
35,0.65,10.0,608,410,1,136,0.15992731502328894
35,0.7000000000000001,10.0,572,374,1,111,0.14841299723955148
35,0.75,10.0,532,337,4,103,0.13801213820669456
35,0.8,10.0,484,297,4,92,0.1303885798738449
35,0.8500000000000001,10.0,424,254,4,83,0.12209787624946444
35,0.9,10.0,352,205,4,63,0.11531939905218014
36,0.0,10.0,804,715,0,189,1.0
36,0.05,10.0,800,754,0,316,1.0
36,0.1,10.0,800,791,0,274,1.0
36,0.15000000000000002,10.0,792,763,0,207,1.0
36,0.2,10.0,784,726,0,202,1.0
36,0.25,10.0,776,688,0,196,1.0
36,0.30000000000000004,10.0,764,652,0,190,1.0
36,0.35000000000000003,10.0,752,617,0,173,1.0
36,0.4,10.0,736,582,0,164,1.0
36,0.45,10.0,716,548,0,164,1.0
36,0.5,10.0,696,514,0,158,1.0
36,0.55,10.0,672,480,0,142,1.0
36,0.6000000000000001,10.0,644,444,1,136,0.17908774263971095
36,0.65,10.0,608,410,1,132,0.15993227251025455
36,0.7000000000000001,10.0,572,374,1,105,0.1484217121467134
36,0.75,10.0,532,337,4,113,0.1380133864026437
36,0.8,10.0,484,297,4,86,0.13041820483180633
36,0.8500000000000001,10.0,424,254,4,77,0.12209726803327248
36,0.9,10.0,352,205,4,68,0.11531657367285053
37,0.0,10.0,800,714,0,210,1.0
37,0.05,10.0,800,754,0,312,1.0
37,0.1,10.0,796,790,0,286,1.0
37,0.15000000000000002,10.0,792,763,0,203,1.0
37,0.2,10.0,784,726,0,187,1.0
37,0.25,10.0,776,688,0,199,1.0
37,0.30000000000000004,10.0,764,652,0,189,1.0
37,0.35000000000000003,10.0,752,617,0,150,1.0
37,0.4,10.0,736,582,0,177,1.0
37,0.45,10.0,716,548,0,160,1.0
37,0.5,10.0,696,514,0,149,1.0
37,0.55,10.0,672,480,0,127,1.0
37,0.6000000000000001,10.0,640,444,1,122,0.17906669912576034
37,0.65,10.0,608,410,1,128,0.15993064069438412
37,0.7000000000000001,10.0,572,374,1,117,0.1484167899261737
37,0.75,10.0,532,337,4,97,0.13801275606335728
37,0.8,10.0,480,297,4,120,0.13040132801283055
37,0.8500000000000001,10.0,424,254,4,80,0.12209794816250186
37,0.9,10.0,352,205,4,59,0.11531864140196701
38,0.0,10.0,800,714,0,222,1.0
38,0.05,10.0,800,754,0,302,1.0
38,0.1,10.0,796,790,0,263,1.0
38,0.15000000000000002,10.0,792,763,0,210,1.0
38,0.2,10.0,784,726,0,206,1.0
38,0.25,10.0,776,688,0,184,1.0
38,0.30000000000000004,10.0,764,652,0,190,1.0
38,0.35000000000000003,10.0,752,617,0,181,1.0
38,0.4,10.0,736,582,0,163,1.0
38,0.45,10.0,716,548,0,151,1.0
38,0.5,10.0,696,514,0,130,1.0
38,0.55,10.0,672,480,0,134,1.0
38,0.6000000000000001,10.0,640,444,1,134,0.17903987007243605
38,0.65,10.0,608,410,1,120,0.15992408337778163
38,0.7000000000000001,10.0,572,374,1,128,0.14841227813133173
38,0.75,10.0,532,337,4,106,0.13800623319475647
38,0.8,10.0,480,297,4,94,0.13035011784658546
38,0.8500000000000001,10.0,424,254,4,75,0.12209115676835369
38,0.9,10.0,352,205,4,62,0.11531719807334073
39,0.0,10.0,804,715,0,196,1.0
39,0.05,10.0,800,754,0,310,1.0
39,0.1,10.0,800,791,0,278,1.0
39,0.15000000000000002,10.0,792,763,0,215,1.0
39,0.2,10.0,784,726,0,175,1.0
39,0.25,10.0,776,688,0,180,1.0
39,0.30000000000000004,10.0,764,652,0,167,1.0
39,0.35000000000000003,10.0,752,617,0,187,1.0
39,0.4,10.0,736,582,0,179,1.0
39,0.45,10.0,716,548,0,156,1.0
39,0.5,10.0,696,514,0,152,1.0
39,0.55,10.0,672,480,0,134,1.0
39,0.6000000000000001,10.0,644,446,1,126,0.17898934541801093
39,0.65,10.0,608,410,1,133,0.15991469163763283
39,0.7000000000000001,10.0,572,374,1,106,0.14840744838718223
39,0.75,10.0,532,337,4,108,0.13800363946208472
39,0.8,10.0,484,298,4,76,0.13035079537052352
39,0.8500000000000001,10.0,424,254,4,70,0.12209232825478544
39,0.9,10.0,352,205,4,60,0.11531448146132939
40,0.0,10.0,800,715,0,206,1.0
40,0.05,10.0,800,754,0,288,1.0
40,0.1,10.0,796,790,0,288,1.0
40,0.15000000000000002,10.0,792,763,0,218,1.0
40,0.2,10.0,784,726,0,181,1.0
40,0.25,10.0,776,688,0,189,1.0
40,0.30000000000000004,10.0,764,652,0,203,1.0
40,0.35000000000000003,10.0,752,617,0,175,1.0
40,0.4,10.0,736,582,0,172,1.0
40,0.45,10.0,716,548,0,182,1.0
40,0.5,10.0,696,514,0,146,1.0
40,0.55,10.0,672,480,0,133,1.0
40,0.6000000000000001,10.0,644,445,1,119,0.17893284469695203
40,0.65,10.0,608,410,1,126,0.15991310160569472
40,0.7000000000000001,10.0,572,374,1,105,0.14840259761660002
40,0.75,10.0,532,337,4,106,0.1380031369897452
40,0.8,10.0,480,297,4,85,0.13034935439210837
40,0.8500000000000001,10.0,424,254,4,74,0.12208832155063476
40,0.9,10.0,352,205,4,64,0.11531405043034904
41,0.0,10.0,804,715,0,188,1.0
41,0.05,10.0,800,754,0,317,1.0
41,0.1,10.0,800,791,0,283,1.0
41,0.15000000000000002,10.0,792,763,0,216,1.0
41,0.2,10.0,784,726,0,187,1.0
41,0.25,10.0,776,688,0,179,1.0
41,0.30000000000000004,10.0,764,652,0,196,1.0
41,0.35000000000000003,10.0,752,617,0,181,1.0
41,0.4,10.0,736,582,0,169,1.0
41,0.45,10.0,716,548,0,172,1.0
41,0.5,10.0,696,514,0,154,1.0
41,0.55,10.0,672,480,0,145,1.0
41,0.6000000000000001,10.0,644,446,1,153,0.17891230919516532
41,0.65,10.0,612,410,1,127,0.15989918009337212
41,0.7000000000000001,10.0,572,374,1,116,0.14839369970329697
41,0.75,10.0,532,337,4,102,0.13799250838495047
41,0.8,10.0,484,297,4,97,0.13034083810010821
41,0.8500000000000001,10.0,424,254,4,75,0.1220863018420385
41,0.9,10.0,352,205,4,71,0.11531122557920281
42,0.0,10.0,800,714,0,203,1.0
42,0.05,10.0,800,754,0,321,1.0
42,0.1,10.0,796,790,0,286,1.0
42,0.15000000000000002,10.0,792,763,0,192,1.0
42,0.2,10.0,784,726,0,190,1.0
42,0.25,10.0,776,688,0,179,1.0
42,0.30000000000000004,10.0,764,652,0,196,1.0
42,0.35000000000000003,10.0,752,617,0,174,1.0
42,0.4,10.0,736,582,0,172,1.0
42,0.45,10.0,716,548,0,156,1.0
42,0.5,10.0,696,514,0,149,1.0
42,0.55,10.0,672,480,0,152,1.0
42,0.6000000000000001,10.0,640,444,1,120,0.17908855865373563
42,0.65,10.0,608,410,1,122,0.1599305001674972
42,0.7000000000000001,10.0,572,374,1,104,0.14841210054722853
42,0.75,10.0,532,337,4,114,0.13800906152198134
42,0.8,10.0,480,297,4,91,0.1304121849875186
42,0.8500000000000001,10.0,424,254,4,82,0.12209750903586625
42,0.9,10.0,352,205,4,59,0.11531824602679497
43,0.0,10.0,800,714,0,222,1.0
43,0.05,10.0,800,754,0,293,1.0
43,0.1,10.0,796,790,0,291,1.0
43,0.15000000000000002,10.0,792,763,0,209,1.0
43,0.2,10.0,784,726,0,196,1.0
43,0.25,10.0,776,688,0,184,1.0
43,0.30000000000000004,10.0,764,652,0,190,1.0
43,0.35000000000000003,10.0,752,617,0,176,1.0
43,0.4,10.0,736,582,0,150,1.0
43,0.45,10.0,716,548,0,154,1.0
43,0.5,10.0,696,514,0,151,1.0
43,0.55,10.0,672,480,0,129,1.0
43,0.6000000000000001,10.0,640,444,1,122,0.17906678803321774
43,0.65,10.0,608,410,1,132,0.1599333939670451
43,0.7000000000000001,10.0,572,374,1,113,0.14841621624975565
43,0.75,10.0,532,337,4,93,0.1380104945024827
43,0.8,10.0,480,297,4,92,0.13039543989598934
43,0.8500000000000001,10.0,424,254,4,75,0.12209841740391669
43,0.9,10.0,352,205,4,61,0.11531783898587489
44,0.0,10.0,804,715,0,205,1.0
44,0.05,10.0,800,754,0,293,1.0
44,0.1,10.0,800,791,0,266,1.0
44,0.15000000000000002,10.0,792,763,0,206,1.0
44,0.2,10.0,784,726,0,173,1.0
44,0.25,10.0,776,688,0,183,1.0
44,0.30000000000000004,10.0,764,652,0,192,1.0
44,0.35000000000000003,10.0,752,617,0,175,1.0
44,0.4,10.0,736,582,0,160,1.0
44,0.45,10.0,716,548,0,149,1.0
44,0.5,10.0,696,514,0,136,1.0
44,0.55,10.0,672,480,0,149,1.0
44,0.6000000000000001,10.0,644,446,1,138,0.17901080701990613
44,0.65,10.0,608,410,1,124,0.15991926999964023
44,0.7000000000000001,10.0,572,374,1,117,0.14840715712695796
44,0.75,10.0,532,337,4,97,0.1380061943136891
44,0.8,10.0,484,298,4,91,0.13035037034384211
44,0.8500000000000001,10.0,424,254,4,75,0.1220915228088082
44,0.9,10.0,352,205,4,63,0.11531633975042932
45,0.0,10.0,800,714,0,211,1.0
45,0.05,10.0,800,754,0,297,1.0
45,0.1,10.0,796,790,0,273,1.0
45,0.15000000000000002,10.0,792,763,0,193,1.0
45,0.2,10.0,784,726,0,191,1.0
45,0.25,10.0,776,688,0,176,1.0
45,0.30000000000000004,10.0,764,652,0,187,1.0
45,0.35000000000000003,10.0,752,617,0,177,1.0
45,0.4,10.0,736,582,0,174,1.0
45,0.45,10.0,716,548,0,161,1.0
45,0.5,10.0,696,514,0,127,1.0
45,0.55,10.0,672,480,0,148,1.0
45,0.6000000000000001,10.0,640,444,1,124,0.1790186805238655
45,0.65,10.0,608,410,1,136,0.15992210190106726
45,0.7000000000000001,10.0,572,374,1,116,0.14841117182558716
45,0.75,10.0,532,337,4,103,0.13800727785393063
45,0.8,10.0,480,297,4,79,0.13036211834707068
45,0.8500000000000001,10.0,424,254,4,77,0.12209551855662093
45,0.9,10.0,352,205,4,46,0.11531860926436543
46,0.0,10.0,800,714,0,200,1.0
46,0.05,10.0,800,754,0,299,1.0
46,0.1,10.0,796,790,0,292,1.0
46,0.15000000000000002,10.0,792,763,0,209,1.0
46,0.2,10.0,784,726,0,182,1.0
46,0.25,10.0,776,688,0,178,1.0
46,0.30000000000000004,10.0,764,652,0,195,1.0
46,0.35000000000000003,10.0,752,617,0,191,1.0
46,0.4,10.0,736,582,0,178,1.0
46,0.45,10.0,716,548,0,178,1.0
46,0.5,10.0,696,514,0,152,1.0
46,0.55,10.0,672,480,0,155,1.0
46,0.6000000000000001,10.0,644,444,1,137,0.17902694308805367
46,0.65,10.0,608,410,1,126,0.15991794242200097
46,0.7000000000000001,10.0,572,374,1,115,0.14840666573727845
46,0.75,10.0,532,337,4,103,0.13800076635146696
46,0.8,10.0,484,297,4,89,0.13034764274188737
46,0.8500000000000001,10.0,424,254,4,78,0.12208874809982428
46,0.9,10.0,352,205,4,53,0.11531318342365515
47,0.0,10.0,800,715,0,196,1.0
47,0.05,10.0,800,754,0,299,1.0
47,0.1,10.0,796,790,0,270,1.0
47,0.15000000000000002,10.0,792,763,0,194,1.0
47,0.2,10.0,784,726,0,191,1.0
47,0.25,10.0,776,688,0,185,1.0
47,0.30000000000000004,10.0,764,652,0,192,1.0
47,0.35000000000000003,10.0,752,617,0,190,1.0
47,0.4,10.0,736,582,0,173,1.0
47,0.45,10.0,716,548,0,164,1.0
47,0.5,10.0,696,514,0,160,1.0
47,0.55,10.0,672,480,0,149,1.0
47,0.6000000000000001,10.0,640,446,1,132,0.17897016300950352
47,0.65,10.0,608,410,1,123,0.15991604405691362
47,0.7000000000000001,10.0,572,374,1,103,0.14840625615489356
47,0.75,10.0,532,337,4,94,0.1380044654294421
47,0.8,10.0,484,298,4,90,0.13034616108414132
47,0.8500000000000001,10.0,424,254,4,81,0.12208965517913017
47,0.9,10.0,352,205,4,59,0.1153128836589048
48,0.0,10.0,804,715,0,182,1.0
48,0.05,10.0,800,754,0,321,1.0
48,0.1,10.0,800,791,0,277,1.0
48,0.15000000000000002,10.0,792,763,0,208,1.0
48,0.2,10.0,784,726,0,192,1.0
48,0.25,10.0,776,688,0,182,1.0
48,0.30000000000000004,10.0,764,652,0,177,1.0
48,0.35000000000000003,10.0,752,617,0,182,1.0
48,0.4,10.0,736,582,0,166,1.0
48,0.45,10.0,716,548,0,167,1.0
48,0.5,10.0,696,514,0,152,1.0
48,0.55,10.0,672,480,0,145,1.0
48,0.6000000000000001,10.0,644,446,1,125,0.17906524651836508
48,0.65,10.0,608,410,1,124,0.1599331381210346
48,0.7000000000000001,10.0,572,374,1,109,0.14841867464918457
48,0.75,10.0,532,337,4,103,0.13801328423514048
48,0.8,10.0,484,297,4,79,0.1304043630290319
48,0.8500000000000001,10.0,424,254,4,75,0.12209476851702239
48,0.9,10.0,352,205,4,58,0.11531741287473685
49,0.0,10.0,800,714,0,199,1.0
49,0.05,10.0,800,754,0,313,1.0
49,0.1,10.0,796,790,0,271,1.0
49,0.15000000000000002,10.0,792,763,0,201,1.0
49,0.2,10.0,784,726,0,190,1.0
49,0.25,10.0,776,688,0,193,1.0
49,0.30000000000000004,10.0,764,652,0,177,1.0
49,0.35000000000000003,10.0,752,617,0,183,1.0
49,0.4,10.0,736,582,0,135,1.0
49,0.45,10.0,716,548,0,159,1.0
49,0.5,10.0,696,514,0,144,1.0
49,0.55,10.0,672,480,0,146,1.0
49,0.6000000000000001,10.0,640,444,1,120,0.17900898892061345
49,0.65,10.0,608,410,1,124,0.15991863241295423
49,0.7000000000000001,10.0,572,374,1,112,0.14841391949360416
49,0.75,10.0,532,337,4,108,0.1380063335846078
49,0.8,10.0,480,297,4,100,0.13038963917695057
49,0.8500000000000001,10.0,424,254,4,79,0.12209565409160383
49,0.9,10.0,352,205,4,54,0.1153169709006191
50,0.0,10.0,800,714,0,190,1.0
50,0.05,10.0,800,754,0,305,1.0
50,0.1,10.0,796,790,0,281,1.0
50,0.15000000000000002,10.0,792,763,0,196,1.0
50,0.2,10.0,784,726,0,199,1.0
50,0.25,10.0,776,688,0,201,1.0
50,0.30000000000000004,10.0,764,652,0,175,1.0
50,0.35000000000000003,10.0,752,617,0,180,1.0
50,0.4,10.0,736,582,0,171,1.0
50,0.45,10.0,716,548,0,156,1.0
50,0.5,10.0,696,514,0,155,1.0
50,0.55,10.0,672,480,0,134,1.0
50,0.6000000000000001,10.0,640,444,1,127,0.17901696924661725
50,0.65,10.0,608,410,1,115,0.1599216965851653
50,0.7000000000000001,10.0,572,374,1,113,0.14841335995193616
50,0.75,10.0,532,337,4,92,0.13800976481806104
50,0.8,10.0,480,297,4,93,0.13041915929618086
50,0.8500000000000001,10.0,424,254,4,76,0.12209485265401054
50,0.9,10.0,352,205,4,59,0.11531667195088047
51,0.0,10.0,804,718,0,210,1.0
51,0.05,10.0,800,754,0,309,1.0
51,0.1,10.0,800,791,0,269,1.0
51,0.15000000000000002,10.0,792,763,0,221,1.0
51,0.2,10.0,784,726,0,185,1.0
51,0.25,10.0,776,688,0,197,1.0
51,0.30000000000000004,10.0,764,652,0,189,1.0
51,0.35000000000000003,10.0,752,617,0,188,1.0
51,0.4,10.0,736,583,0,168,1.0
51,0.45,10.0,716,548,0,169,1.0
51,0.5,10.0,696,514,0,169,1.0
51,0.55,10.0,672,480,0,139,1.0
51,0.6000000000000001,10.0,644,446,1,126,0.1789317392635399
51,0.65,10.0,612,410,1,129,0.15991092123720174
51,0.7000000000000001,10.0,572,374,1,111,0.14840015099498383
51,0.75,10.0,532,337,4,89,0.1379996544819756
51,0.8,10.0,484,298,4,91,0.13034591597227618
51,0.8500000000000001,10.0,424,254,4,70,0.12208674559158084
51,0.9,10.0,352,205,4,66,0.11531265777120248
52,0.0,10.0,800,714,0,192,1.0
52,0.05,10.0,800,754,0,294,1.0
52,0.1,10.0,796,790,0,263,1.0
52,0.15000000000000002,10.0,792,763,0,205,1.0
52,0.2,10.0,784,726,0,180,1.0
52,0.25,10.0,776,688,0,190,1.0
52,0.30000000000000004,10.0,764,652,0,185,1.0
52,0.35000000000000003,10.0,752,617,0,180,1.0
52,0.4,10.0,736,582,0,184,1.0
52,0.45,10.0,716,548,0,147,1.0
52,0.5,10.0,696,514,0,143,1.0
52,0.55,10.0,672,480,0,147,1.0
52,0.6000000000000001,10.0,640,444,1,118,0.17899787903568287
52,0.65,10.0,608,410,1,135,0.15991553496895583
52,0.7000000000000001,10.0,572,374,1,108,0.1484082608603451
52,0.75,10.0,532,337,4,106,0.13800450355363603
52,0.8,10.0,480,297,4,88,0.13035122570379998
52,0.8500000000000001,10.0,424,254,4,77,0.12209195400878647
52,0.9,10.0,352,205,4,66,0.11531733455122395
53,0.0,10.0,804,714,0,213,1.0
53,0.05,10.0,800,754,0,323,1.0
53,0.1,10.0,796,790,0,292,1.0
53,0.15000000000000002,10.0,792,763,0,196,1.0
53,0.2,10.0,784,726,0,206,1.0
53,0.25,10.0,776,688,0,169,1.0
53,0.30000000000000004,10.0,764,652,0,181,1.0
53,0.35000000000000003,10.0,752,617,0,178,1.0
53,0.4,10.0,736,582,0,170,1.0
53,0.45,10.0,716,548,0,144,1.0
53,0.5,10.0,696,514,0,155,1.0
53,0.55,10.0,672,480,0,133,1.0
53,0.6000000000000001,10.0,644,444,1,132,0.17908665219503772
53,0.65,10.0,608,410,1,110,0.15993766175252644
53,0.7000000000000001,10.0,572,374,1,110,0.14841829009217877
53,0.75,10.0,532,337,4,111,0.13801550198897272
53,0.8,10.0,480,297,4,81,0.13046103468332748
53,0.8500000000000001,10.0,424,254,4,78,0.1221018475099992
53,0.9,10.0,352,205,4,68,0.11532178443507779
54,0.0,10.0,800,714,0,205,1.0
54,0.05,10.0,800,754,0,328,1.0
54,0.1,10.0,796,790,0,265,1.0
54,0.15000000000000002,10.0,792,763,0,216,1.0
54,0.2,10.0,784,726,0,195,1.0
54,0.25,10.0,776,688,0,187,1.0
54,0.30000000000000004,10.0,764,652,0,191,1.0
54,0.35000000000000003,10.0,752,617,0,179,1.0
54,0.4,10.0,736,582,0,181,1.0
54,0.45,10.0,716,548,0,146,1.0
54,0.5,10.0,696,514,0,142,1.0
54,0.55,10.0,672,480,0,128,1.0
54,0.6000000000000001,10.0,640,444,1,128,0.1790371830279085
54,0.65,10.0,608,410,1,114,0.15991918714012532
54,0.7000000000000001,10.0,572,374,1,114,0.14840528292170296
54,0.75,10.0,532,337,4,111,0.13800125594294088
54,0.8,10.0,480,297,4,85,0.13034837999425475
54,0.8500000000000001,10.0,424,254,4,89,0.1220889833338783
54,0.9,10.0,352,205,4,57,0.1153139748549783
55,0.0,10.0,800,714,0,189,1.0
55,0.05,10.0,800,754,0,296,1.0
55,0.1,10.0,796,790,0,271,1.0
55,0.15000000000000002,10.0,792,763,0,209,1.0
55,0.2,10.0,784,726,0,184,1.0
55,0.25,10.0,776,688,0,187,1.0
55,0.30000000000000004,10.0,764,652,0,206,1.0
55,0.35000000000000003,10.0,752,617,0,179,1.0
55,0.4,10.0,736,582,0,171,1.0
55,0.45,10.0,716,548,0,165,1.0
55,0.5,10.0,696,514,0,137,1.0
55,0.55,10.0,672,480,0,140,1.0
55,0.6000000000000001,10.0,640,444,1,131,0.17909645501619753
55,0.65,10.0,608,410,1,116,0.15993586335407672
55,0.7000000000000001,10.0,572,374,1,134,0.14842214189769243
55,0.75,10.0,532,337,4,105,0.13801427606158467
55,0.8,10.0,480,297,4,89,0.13042773837602706
55,0.8500000000000001,10.0,424,254,4,76,0.12209900596156475
55,0.9,10.0,352,205,4,64,0.1153186291024435
56,0.0,10.0,804,715,0,201,1.0
56,0.05,10.0,800,754,0,318,1.0
56,0.1,10.0,800,791,0,275,1.0
56,0.15000000000000002,10.0,792,763,0,204,1.0
56,0.2,10.0,784,726,0,230,1.0
56,0.25,10.0,776,688,0,179,1.0
56,0.30000000000000004,10.0,764,652,0,195,1.0
56,0.35000000000000003,10.0,752,617,0,179,1.0
56,0.4,10.0,736,582,0,172,1.0
56,0.45,10.0,716,548,0,146,1.0
56,0.5,10.0,696,514,0,156,1.0
56,0.55,10.0,672,480,0,153,1.0
56,0.6000000000000001,10.0,644,444,1,131,0.17901705101205712
56,0.65,10.0,608,410,1,128,0.15992442169963572
56,0.7000000000000001,10.0,572,374,1,108,0.14841274054454912
56,0.75,10.0,532,337,4,101,0.13801386544226957
56,0.8,10.0,484,297,4,80,0.13041116347466364
56,0.8500000000000001,10.0,424,254,4,82,0.12209520969190779
56,0.9,10.0,352,205,4,54,0.11531569703806022
57,0.0,10.0,804,715,0,189,1.0
57,0.05,10.0,800,754,0,321,1.0
57,0.1,10.0,800,791,0,259,1.0
57,0.15000000000000002,10.0,792,763,0,205,1.0
57,0.2,10.0,784,726,0,200,1.0
57,0.25,10.0,776,688,0,185,1.0
57,0.30000000000000004,10.0,764,652,0,183,1.0
57,0.35000000000000003,10.0,752,617,0,188,1.0
57,0.4,10.0,736,582,0,174,1.0
57,0.45,10.0,716,548,0,148,1.0
57,0.5,10.0,696,514,0,168,1.0
57,0.55,10.0,672,480,0,156,1.0
57,0.6000000000000001,10.0,644,444,1,115,0.1789903700750074
57,0.65,10.0,608,410,1,119,0.1599155611775458
57,0.7000000000000001,10.0,572,374,1,119,0.14840386486749169
57,0.75,10.0,532,337,4,110,0.13800327667671763
57,0.8,10.0,480,297,4,100,0.1303474636981854
57,0.8500000000000001,10.0,424,254,4,74,0.12208989645392254
57,0.9,10.0,352,205,4,74,0.11531672268774895
58,0.0,10.0,800,715,0,200,1.0
58,0.05,10.0,800,754,0,301,1.0
58,0.1,10.0,796,790,0,255,1.0
58,0.15000000000000002,10.0,792,763,0,216,1.0
58,0.2,10.0,784,726,0,202,1.0
58,0.25,10.0,776,688,0,173,1.0
58,0.30000000000000004,10.0,764,652,0,198,1.0
